Id,task_1,task_2
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_109.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_110.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_137.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_139.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_16.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_55.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_6.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_72.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_74.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124606_cell_86.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_115.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_12.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_123.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_140.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_15.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_168.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_58.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_67.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_80.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_86.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_92.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_124830_cell_97.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_107.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_122.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_125.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_130.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_141.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_166.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_21.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_53.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_61.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_69.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125213_cell_98.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_1.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_104.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_125.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_14.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_163.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_165.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_17.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_27.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_44.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_49.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_53.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_59.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_125847_cell_82.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_104.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_119.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_121.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_152.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_160.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_17.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_171.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_24.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_25.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_65.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_75.png,0,1
cell_images_full/test/uninfected/C52P13thinF_IMG_20150725_130013_cell_79.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114404_cell_116.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114404_cell_120.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114404_cell_125.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114404_cell_42.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114404_cell_48.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114404_cell_57.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114404_cell_90.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114404_cell_96.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114404_cell_99.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114439_cell_133.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114439_cell_169.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114439_cell_170.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114439_cell_25.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114439_cell_27.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114439_cell_57.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114439_cell_69.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114439_cell_99.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114606_cell_11.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114606_cell_112.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114606_cell_115.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114606_cell_117.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114606_cell_134.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114606_cell_24.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114606_cell_63.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114918_cell_144.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114918_cell_15.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114918_cell_19.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114918_cell_23.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114918_cell_37.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114918_cell_47.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114918_cell_52.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_114918_cell_71.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_1.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_125.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_130.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_139.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_142.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_40.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_73.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_81.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_95.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115046_cell_99.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115457_cell_107.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115457_cell_11.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115457_cell_150.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115457_cell_16.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115457_cell_29.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115457_cell_5.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115457_cell_72.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_115457_cell_97.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120026_cell_121.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120026_cell_136.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120026_cell_15.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120026_cell_176.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120026_cell_178.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120026_cell_49.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120026_cell_73.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120026_cell_77.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120026_cell_84.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120600_cell_104.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120600_cell_105.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120600_cell_106.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120600_cell_18.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120600_cell_26.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120600_cell_44.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120600_cell_52.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120600_cell_55.png,0,1
cell_images_full/test/uninfected/C53P14thinF_IMG_20150726_120600_cell_68.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_108.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_11.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_114.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_127.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_136.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_146.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_149.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_171.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_179.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_192.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_34.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_72.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_91.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_102017_cell_98.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_103.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_126.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_14.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_151.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_166.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_185.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_189.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_205.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_226.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_228.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_23.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_31.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_34.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_105949_cell_47.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_124.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_167.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_171.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_176.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_183.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_188.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_195.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_21.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_22.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_24.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_56.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_63.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_79.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112832_cell_93.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_105.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_134.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_141.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_15.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_204.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_213.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_222.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_26.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_32.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_43.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_46.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_63.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_112938_cell_78.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_117.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_12.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_128.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_14.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_142.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_176.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_181.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_183.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_197.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_23.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_230.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_49.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_55.png,0,1
cell_images_full/test/uninfected/C54P15thinF_IMG_20150728_113006_cell_95.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_13.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_15.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_16.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_33.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_34.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_40.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_65.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_69.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_74.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_82.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_88.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121151_cell_91.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_129.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_151.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_157.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_173.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_182.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_186.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_22.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_28.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_5.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_78.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_121350_cell_83.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_122.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_135.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_154.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_16.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_176.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_22.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_29.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_43.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_47.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_61.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_81.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123154_cell_87.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_1.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_100.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_146.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_15.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_158.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_161.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_164.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_174.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_179.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_74.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_78.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123237_cell_85.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_103.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_11.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_116.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_129.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_153.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_2.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_21.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_22.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_35.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_64.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_79.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_123510_cell_92.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_101.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_103.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_11.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_110.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_115.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_139.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_157.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_162.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_183.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_197.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_44.png,0,1
cell_images_full/test/uninfected/C55P16thinF_IMG_20150728_124508_cell_93.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_151330_cell_11.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_151330_cell_37.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_151330_cell_63.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_151330_cell_68.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_151330_cell_7.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_151330_cell_76.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_151330_cell_77.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_151330_cell_98.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153328_cell_33.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153328_cell_36.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153328_cell_49.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153328_cell_53.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153328_cell_69.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153328_cell_72.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153328_cell_75.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153328_cell_90.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153328_cell_93.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153413_cell_105.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153413_cell_111.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153413_cell_53.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153413_cell_69.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153413_cell_75.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_153413_cell_79.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_1.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_12.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_31.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_37.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_46.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_5.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_51.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_54.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_73.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_155921_cell_86.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160256_cell_12.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160256_cell_21.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160256_cell_30.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160256_cell_57.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160256_cell_59.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160256_cell_65.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160256_cell_79.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160256_cell_81.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160256_cell_99.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160438_cell_115.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160438_cell_16.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160438_cell_22.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160438_cell_29.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160438_cell_37.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160438_cell_52.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160438_cell_68.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160438_cell_75.png,0,1
cell_images_full/test/uninfected/C56P17thinF_IMG_20150728_160438_cell_8.png,0,1
